Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
12253,97,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,6838.08,1139.68,6,2024-05-07,Standard,"Impulse Item, Accessory",156.5
12254,71,Female,No,Tablet,TBL345,3,Cancelled,PayPal,6291.28,786.41,8,2024-01-31,Standard,Accessory,29.15
12255,22,Female,No,Smartphone,SMP234,3,Completed,Credit Card,2279.36,1139.68,2,2024-07-30,Standard,Accessory,92.16
12257,89,Male,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-07-20,Same Day,Impulse Item,45.89
12258,87,Female,No,Laptop,LTP123,4,Cancelled,PayPal,2697.28,674.32,4,2024-03-07,Standard,Extended Warranty,22.22
12259,69,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,2024-02-07,Expedited,Impulse Item,85.54
12259,69,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,4720.24,674.32,7,2024-08-24,Expedited,"Extended Warranty, Impulse Item",94.08
12259,69,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,3676,459.5,8,2024-08-27,Same Day,Extended Warranty,58.96
12261,29,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,459.5,459.5,1,2024-02-06,Same Day,Accessory,21.31
12261,29,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,3371.6,674.32,5,2024-08-28,Same Day,Extended Warranty,51.09
12263,94,Male,No,Smartwatch,SWT567,4,Cancelled,Credit Card,4135.5,459.5,9,2024-04-29,Standard,,0
12264,62,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,1572.82,786.41,2,2024-02-05,Same Day,"Extended Warranty, Accessory, Impulse Item",244.75
12264,62,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-05-04,Expedited,Extended Warranty,47.32
12264,62,Female,Yes,Smartwatch,SWT567,2,Cancelled,Credit Card,3216.5,459.5,7,2024-08-06,Same Day,Impulse Item,75.94
12265,30,Female,No,Laptop,LTP123,2,Completed,Credit Card,4045.92,674.32,6,2024-02-06,Same Day,,0
12266,89,Female,Yes,Smartwatch,SWT567,4,Cancelled,PayPal,1378.5,459.5,3,2024-08-12,Standard,"Accessory, Impulse Item",62.26
12267,21,Male,No,Tablet,TBL345,1,Completed,PayPal,3932.05,786.41,5,2024-06-25,Standard,"Extended Warranty, Accessory, Extended Warranty",196.26
12269,33,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-02-21,Expedited,Extended Warranty,62.55
12269,33,Female,No,Smartphone,SMP234,4,Completed,PayPal,9117.44,1139.68,8,2024-03-01,Standard,,0
12270,37,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,2024-02-27,Standard,Impulse Item,67.16
12270,37,Female,Yes,Tablet,TBL345,3,Completed,Credit Card,3145.64,786.41,4,2024-07-07,Expedited,Impulse Item,44.15
12271,96,Male,Yes,Laptop,LTP123,3,Cancelled,Credit Card,2697.28,674.32,4,2024-02-25,Same Day,,0
12271,96,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2167.08,361.18,6,2024-06-02,Standard,"Extended Warranty, Impulse Item, Accessory",235.92
12271,96,Male,Yes,Headphones,HDP456,4,Completed,Credit Card,1444.72,361.18,4,2024-07-07,Expedited,"Accessory, Impulse Item, Accessory",155.95
12272,29,Male,Yes,Smartwatch,SWT567,2,Completed,Credit Card,4595,459.5,10,2024-01-08,Standard,Impulse Item,88.56
12273,53,Male,No,Tablet,TBL345,1,Completed,PayPal,7077.69,786.41,9,2024-01-17,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",233.28
12274,62,Male,Yes,Tablet,TBL345,4,Completed,PayPal,4718.46,786.41,6,2024-08-13,Same Day,,0
12275,20,Male,Yes,Tablet,TBL345,4,Completed,PayPal,7864.1,786.41,10,2024-02-16,Standard,"Impulse Item, Extended Warranty, Extended Warranty",188.95
12275,20,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,919,459.5,2,2024-06-15,Expedited,Accessory,92.04
12276,48,Male,Yes,Smartwatch,SWT567,3,Cancelled,Bank Transfer,1378.5,459.5,3,2024-03-22,Same Day,"Accessory, Extended Warranty",80.43
12276,48,Male,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-05-25,Same Day,"Impulse Item, Accessory",139.01
12276,48,Male,Yes,Tablet,TBL345,4,Completed,Credit Card,6291.28,786.41,8,2024-07-16,Same Day,,0
12276,48,Male,No,Headphones,HDP456,2,Completed,Credit Card,1805.9,361.18,5,2024-08-11,Expedited,,0
12276,48,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,2024-08-15,Expedited,Accessory,25.01
12276,48,Male,No,Smartphone,SMP234,5,Completed,PayPal,9117.44,1139.68,8,2024-08-16,Standard,Extended Warranty,84.62
12278,54,Female,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,2022.96,674.32,3,2024-06-05,Expedited,"Extended Warranty, Impulse Item",49.52
12278,54,Female,No,Smartphone,SMP234,2,Completed,Credit Card,7977.76,1139.68,7,2024-07-18,Standard,"Extended Warranty, Extended Warranty, Impulse Item",127.15
12279,66,Female,No,Headphones,HDP456,4,Completed,PayPal,361.18,361.18,1,2024-05-14,Standard,Accessory,40.63
12280,39,Female,No,Smartphone,SMP234,3,Completed,Credit Card,7977.76,1139.68,7,2024-03-07,Expedited,Impulse Item,21.62
12280,39,Female,No,Tablet,TBL345,3,Cancelled,PayPal,5504.87,786.41,7,2024-09-17,Expedited,Impulse Item,62.51
12281,31,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,459.5,459.5,1,2024-06-19,Expedited,"Accessory, Impulse Item",93.95
12284,86,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,1572.82,786.41,2,2024-02-18,Same Day,Impulse Item,12.92
12285,35,Male,Yes,Smartphone,SMP234,1,Cancelled,PayPal,5698.4,1139.68,5,2024-03-06,Standard,"Extended Warranty, Extended Warranty",112.96
12285,35,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,3216.5,459.5,7,2024-06-27,Expedited,"Accessory, Extended Warranty, Impulse Item",103.89
12285,35,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,4595,459.5,10,2024-09-15,Expedited,"Accessory, Extended Warranty",79.33
12286,50,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,3371.6,674.32,5,2024-01-01,Expedited,"Impulse Item, Extended Warranty, Accessory",149.57
12286,50,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,459.5,459.5,1,2024-04-08,Same Day,"Impulse Item, Accessory, Impulse Item",263.01
12288,86,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,919,459.5,2,2024-04-05,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",168.96
12288,86,Male,Yes,Tablet,TBL345,3,Cancelled,PayPal,2359.23,786.41,3,2024-05-20,Expedited,,0
12289,78,Male,No,Smartphone,SMP234,4,Completed,PayPal,10257.12,1139.68,9,2024-02-01,Expedited,Impulse Item,99.27
12290,45,Male,No,Smartwatch,SWT567,5,Cancelled,Credit Card,3216.5,459.5,7,2024-07-05,Standard,Extended Warranty,11.25
12291,70,Female,No,Smartphone,SMP234,1,Completed,Credit Card,7977.76,1139.68,7,2024-05-10,Same Day,"Accessory, Extended Warranty, Impulse Item",159.54
12291,70,Female,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-06-23,Standard,"Extended Warranty, Impulse Item, Extended Warranty",180.83
12291,70,Female,Yes,Tablet,TBL345,4,Completed,Bank Transfer,786.41,786.41,1,2024-07-02,Same Day,"Extended Warranty, Extended Warranty, Accessory",212.45
12294,52,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,1805.9,361.18,5,2024-01-06,Same Day,"Impulse Item, Extended Warranty, Impulse Item",215.51
12294,52,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,2024-03-10,Standard,"Accessory, Impulse Item",103.68
12294,52,Female,No,Laptop,LTP123,4,Completed,Credit Card,5394.56,674.32,8,2024-05-18,Same Day,Extended Warranty,54.26
12294,52,Female,No,Smartphone,SMP234,5,Completed,PayPal,7977.76,1139.68,7,2024-05-20,Same Day,"Extended Warranty, Accessory",104.23
12295,100,Male,No,Smartphone,SMP234,5,Completed,Credit Card,6838.08,1139.68,6,2024-03-16,Same Day,Impulse Item,81.01
12297,66,Male,No,Smartphone,SMP234,4,Completed,PayPal,1139.68,1139.68,1,2024-04-16,Same Day,Impulse Item,57.23
12297,66,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-06-03,Standard,"Extended Warranty, Accessory",116.41
12297,66,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4595,459.5,10,2024-06-23,Same Day,"Impulse Item, Accessory",85.92
12298,28,Male,Yes,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,2024-02-15,Expedited,"Extended Warranty, Accessory",100.71
12301,79,Male,Yes,Tablet,TBL345,1,Completed,Credit Card,786.41,786.41,1,2024-03-23,Same Day,"Impulse Item, Accessory",41.76
12301,79,Male,No,Smartphone,SMP234,2,Completed,PayPal,7977.76,1139.68,7,2024-08-02,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",190.62
12301,79,Male,No,Headphones,HDP456,4,Completed,Credit Card,361.18,361.18,1,2024-08-29,Same Day,,0
12302,38,Female,No,Headphones,HDP456,4,Cancelled,Bank Transfer,1805.9,361.18,5,2024-01-09,Standard,,0
12302,38,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,2528.26,361.18,7,2024-06-05,Standard,"Impulse Item, Impulse Item, Impulse Item",173.1
12302,38,Female,Yes,Smartwatch,SWT567,3,Completed,PayPal,2757,459.5,6,2024-09-17,Standard,,0
12303,26,Male,No,Laptop,LTP123,2,Completed,PayPal,2697.28,674.32,4,2024-05-11,Standard,,0
12303,26,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,1444.72,361.18,4,2024-09-08,Expedited,"Accessory, Accessory",76.83
12306,41,Male,No,Laptop,LTP123,2,Completed,Credit Card,6743.2,674.32,10,2024-07-06,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",159.49
12307,94,Male,No,Laptop,LTP123,5,Completed,Credit Card,674.32,674.32,1,2024-01-28,Expedited,Impulse Item,42.07
12308,23,Female,No,Headphones,HDP456,1,Completed,PayPal,3250.62,361.18,9,2024-05-28,Same Day,"Extended Warranty, Impulse Item",154.57
12310,19,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,361.18,361.18,1,2024-01-28,Same Day,"Accessory, Impulse Item",95.64
12310,19,Female,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-02-22,Standard,"Extended Warranty, Impulse Item, Extended Warranty",151.2
12310,19,Female,Yes,Laptop,LTP123,5,Cancelled,PayPal,3371.6,674.32,5,2024-02-28,Standard,,0
12312,25,Male,No,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,2024-02-26,Expedited,Extended Warranty,81.99
12315,66,Female,No,Tablet,TBL345,2,Completed,Credit Card,786.41,786.41,1,2024-02-27,Standard,Impulse Item,28.51
12315,66,Female,No,Smartwatch,SWT567,5,Cancelled,Credit Card,4135.5,459.5,9,2024-06-22,Expedited,Extended Warranty,27.61
12317,71,Male,No,Tablet,TBL345,4,Cancelled,PayPal,6291.28,786.41,8,2024-02-24,Expedited,Extended Warranty,37.24
12317,71,Male,Yes,Laptop,LTP123,4,Completed,PayPal,674.32,674.32,1,2024-07-02,Standard,"Accessory, Accessory, Extended Warranty",76.52
12319,33,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,6838.08,1139.68,6,2024-01-15,Expedited,,0
12319,33,Female,Yes,Smartphone,SMP234,1,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-02-16,Same Day,"Accessory, Accessory, Impulse Item",226.38
12319,33,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,9117.44,1139.68,8,2024-03-21,Standard,,0
12320,93,Female,No,Laptop,LTP123,4,Completed,PayPal,6068.88,674.32,9,2024-01-25,Standard,"Accessory, Impulse Item",95.27
12321,82,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,722.36,361.18,2,2024-06-26,Same Day,,0
12322,85,Male,No,Smartphone,SMP234,4,Completed,PayPal,3419.04,1139.68,3,2024-02-17,Expedited,"Extended Warranty, Accessory, Accessory",103.58
12322,85,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1444.72,361.18,4,2024-09-02,Standard,"Impulse Item, Accessory",84.02
12323,85,Female,Yes,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,2024-03-02,Same Day,Extended Warranty,77.58
12323,85,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4135.5,459.5,9,2024-07-27,Same Day,"Extended Warranty, Extended Warranty",160.62
12324,46,Female,No,Headphones,HDP456,3,Completed,Credit Card,1083.54,361.18,3,2024-01-09,Expedited,"Accessory, Accessory",73.31
12325,49,Male,No,Tablet,TBL345,2,Completed,Credit Card,5504.87,786.41,7,2024-09-06,Expedited,"Accessory, Accessory",137.19
12326,39,Female,No,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,2024-02-19,Standard,,0
12326,39,Female,Yes,Laptop,LTP123,5,Cancelled,PayPal,6068.88,674.32,9,2024-08-01,Expedited,"Extended Warranty, Impulse Item",119.46
12327,79,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,919,459.5,2,2024-08-12,Expedited,"Impulse Item, Extended Warranty, Impulse Item",135.44
12328,25,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,3419.04,1139.68,3,2024-07-10,Expedited,"Accessory, Extended Warranty",136.2
12329,49,Female,Yes,Smartwatch,SWT567,4,Completed,PayPal,1838,459.5,4,2024-03-21,Standard,Extended Warranty,64.48
12329,49,Female,No,Laptop,LTP123,3,Completed,Credit Card,5394.56,674.32,8,2024-05-20,Same Day,Impulse Item,46.91
12329,49,Female,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,7977.76,1139.68,7,2024-09-19,Standard,Impulse Item,11.16
12332,81,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,919,459.5,2,2024-01-22,Standard,,0
12333,55,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,10257.12,1139.68,9,2024-06-27,Expedited,Impulse Item,46.62
12334,23,Female,Yes,Headphones,HDP456,2,Completed,PayPal,3611.8,361.18,10,2024-06-19,Same Day,"Impulse Item, Accessory, Extended Warranty",187.83
12335,68,Female,No,Tablet,TBL345,5,Completed,Credit Card,7864.1,786.41,10,2024-05-22,Standard,"Accessory, Accessory",142.68
12339,52,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,2297.5,459.5,5,2024-02-18,Standard,"Impulse Item, Impulse Item",107.99
12339,52,Male,No,Smartwatch,SWT567,4,Cancelled,Credit Card,3216.5,459.5,7,2024-04-27,Expedited,"Accessory, Extended Warranty",56.33
12341,36,Female,No,Smartwatch,SWT567,1,Completed,PayPal,3676,459.5,8,2024-05-02,Expedited,"Impulse Item, Accessory, Impulse Item",81.47
12341,36,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,3676,459.5,8,2024-09-16,Expedited,Impulse Item,12.1
12342,53,Female,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,2024-07-30,Standard,"Accessory, Impulse Item",61.32
12343,71,Male,Yes,Headphones,HDP456,4,Cancelled,Bank Transfer,2528.26,361.18,7,2024-01-03,Same Day,"Extended Warranty, Impulse Item",42.16
12343,71,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,5504.87,786.41,7,2024-02-01,Same Day,Extended Warranty,87.41
12343,71,Male,Yes,Smartphone,SMP234,5,Completed,Credit Card,11396.8,1139.68,10,2024-08-22,Same Day,Extended Warranty,20.5
12344,29,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,6068.88,674.32,9,2024-04-08,Expedited,Extended Warranty,42.12
12344,29,Female,No,Headphones,HDP456,4,Completed,PayPal,361.18,361.18,1,2024-04-19,Expedited,Accessory,47.63
12344,29,Female,No,Laptop,LTP123,3,Cancelled,PayPal,5394.56,674.32,8,2024-09-07,Same Day,,0
12345,29,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,1572.82,786.41,2,2024-08-08,Expedited,,0
12348,86,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,919,459.5,2,2024-04-25,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",103.3
12351,67,Female,Yes,Smartwatch,SWT567,4,Completed,Credit Card,4135.5,459.5,9,2024-01-28,Standard,"Impulse Item, Accessory, Impulse Item",194.2
12351,67,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,2024-02-29,Expedited,Impulse Item,66.22
12351,67,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,3676,459.5,8,2024-08-26,Standard,"Accessory, Impulse Item, Accessory",197.65
12352,39,Male,No,Headphones,HDP456,5,Cancelled,PayPal,2167.08,361.18,6,2024-03-18,Standard,"Extended Warranty, Extended Warranty",52.98
12352,39,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-06-18,Same Day,,0
12353,56,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,5504.87,786.41,7,2024-06-26,Standard,Extended Warranty,27.81
12354,33,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,2024-08-21,Standard,"Extended Warranty, Extended Warranty",118.55
12357,38,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,9117.44,1139.68,8,2024-01-04,Standard,Extended Warranty,26.17
12357,38,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,4720.24,674.32,7,2024-05-24,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",148.37
12360,83,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,1348.64,674.32,2,2024-01-27,Expedited,Accessory,54.7
12360,83,Female,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-06-01,Standard,"Impulse Item, Accessory",101.99
12362,85,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-01-05,Standard,"Accessory, Extended Warranty, Impulse Item",182.57
12362,85,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,3932.05,786.41,5,2024-05-26,Same Day,"Impulse Item, Impulse Item, Extended Warranty",185.4
12363,45,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,1805.9,361.18,5,2024-04-06,Standard,,0
12363,45,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3216.5,459.5,7,2024-04-16,Standard,"Accessory, Extended Warranty, Impulse Item",203.3
12365,67,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,2359.23,786.41,3,2024-02-20,Expedited,Impulse Item,75.94
12365,67,Male,Yes,Headphones,HDP456,4,Cancelled,Credit Card,361.18,361.18,1,2024-06-01,Same Day,"Impulse Item, Extended Warranty",122.62
12366,56,Female,No,Headphones,HDP456,1,Completed,PayPal,3611.8,361.18,10,2024-01-05,Same Day,"Impulse Item, Accessory, Extended Warranty",174.8
12366,56,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,4595,459.5,10,2024-08-24,Same Day,Extended Warranty,53.42
12367,82,Male,No,Smartwatch,SWT567,2,Completed,PayPal,2757,459.5,6,2024-08-23,Same Day,"Extended Warranty, Impulse Item",97.9
12367,82,Male,No,Tablet,TBL345,1,Cancelled,PayPal,7077.69,786.41,9,2024-09-17,Standard,Accessory,48.66
12368,100,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,722.36,361.18,2,2024-04-18,Expedited,"Extended Warranty, Extended Warranty",83.03
12370,22,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,919,459.5,2,2024-07-09,Standard,"Extended Warranty, Accessory, Extended Warranty",219.12
12371,66,Male,Yes,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,2024-08-16,Same Day,"Extended Warranty, Accessory, Impulse Item",132.12
12375,21,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,4135.5,459.5,9,2024-02-19,Standard,"Extended Warranty, Accessory, Extended Warranty",166.8
12375,21,Female,Yes,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,2024-05-07,Expedited,"Extended Warranty, Impulse Item, Impulse Item",212.59
12375,21,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,3611.8,361.18,10,2024-08-31,Expedited,"Accessory, Accessory",135.04
12376,96,Male,No,Tablet,TBL345,5,Completed,Credit Card,4718.46,786.41,6,2024-04-29,Expedited,Accessory,25.91
12378,76,Male,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-01-07,Expedited,Impulse Item,37.85
12378,76,Male,Yes,Tablet,TBL345,3,Completed,Bank Transfer,4718.46,786.41,6,2024-06-16,Same Day,"Accessory, Accessory, Impulse Item",193.44
12378,76,Male,No,Tablet,TBL345,1,Completed,PayPal,5504.87,786.41,7,2024-09-08,Standard,"Extended Warranty, Impulse Item, Impulse Item",245.03
12379,42,Male,No,Laptop,LTP123,3,Completed,Credit Card,674.32,674.32,1,2024-07-14,Expedited,"Accessory, Impulse Item, Extended Warranty",217.84
12380,22,Female,No,Headphones,HDP456,3,Completed,Credit Card,3611.8,361.18,10,2024-01-18,Standard,"Extended Warranty, Extended Warranty",109.69
12383,88,Female,No,Smartwatch,SWT567,1,Completed,PayPal,2757,459.5,6,2024-03-13,Expedited,"Accessory, Accessory, Accessory",165.25
12383,88,Female,Yes,Smartwatch,SWT567,2,Completed,Credit Card,919,459.5,2,2024-05-21,Expedited,"Extended Warranty, Accessory",115.01
12384,48,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,2359.23,786.41,3,2024-06-17,Standard,"Extended Warranty, Impulse Item, Impulse Item",101.64
12385,60,Male,Yes,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,2024-01-05,Same Day,"Extended Warranty, Impulse Item, Impulse Item",166.19
12386,30,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,2757,459.5,6,2024-03-28,Same Day,,0
12389,19,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,9117.44,1139.68,8,2024-08-26,Same Day,"Accessory, Impulse Item",87.71
12390,73,Male,No,Laptop,LTP123,2,Completed,PayPal,2697.28,674.32,4,2024-01-24,Expedited,,0
12390,73,Male,No,Smartwatch,SWT567,2,Completed,PayPal,3216.5,459.5,7,2024-04-19,Same Day,"Extended Warranty, Impulse Item",151.09
12391,54,Female,No,Laptop,LTP123,2,Completed,PayPal,6068.88,674.32,9,2024-07-06,Standard,"Impulse Item, Impulse Item",81.07
12394,67,Male,No,Headphones,HDP456,5,Completed,Credit Card,3250.62,361.18,9,2024-05-30,Same Day,,0
12394,67,Male,No,Headphones,HDP456,1,Cancelled,Bank Transfer,3611.8,361.18,10,2024-07-14,Standard,"Accessory, Extended Warranty",84.23
12397,23,Male,No,Tablet,TBL345,3,Completed,PayPal,7864.1,786.41,10,2024-04-19,Standard,Impulse Item,40.05
12397,23,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,2024-08-16,Standard,,0
12398,51,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,3145.64,786.41,4,2024-07-01,Expedited,,0
12400,57,Female,No,Smartphone,SMP234,5,Completed,Credit Card,4558.72,1139.68,4,2024-06-15,Expedited,"Extended Warranty, Accessory, Impulse Item",154.81
12400,57,Female,Yes,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2024-07-12,Standard,"Accessory, Impulse Item, Impulse Item",149.04
